70.106009,70.888861
68.811403,85.595491
89.638348,96.215844
75.062383,82.367184
98.629048,104.204812
79.052798,79.124845
47.523174,50.664821
81.678028,95.183580
71.188956,75.100137
55.810335,57.005659
